EP_id,Publications_in_venue,Original_Title,Country_of_Publication,ERIH_PLUS_Disciplines,disc_count
489811,4,Studia Universitatis Babes-Bolyai. Theologia Catholica,Romania,Religious Studies and Theology,1
481599,4,Kas­va­tus,Finland,Pedagogical & Educational Research,1
497933,4,Мистецтво та освіта,Ukraine,"Art and Art History, Pedagogical & Educational Research",2
497327,4,Studia lexicographica,Croatia,"Library and Information Science, Linguistics, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences",4
497049,4,Bucharest Working Papers in Linguistics,Romania,Linguistics,1
497422,4,International Journal of User-System Interaction,Romania,"Interdisciplinary research in the Social Sciences, Science and Technology Studies, Social Statistics and Informatics",3
502833,4,Además de. Revista online de Artes Decorativas y Diseño,Spain,Art and Art History,1
504534,4,Journal of Social and Technological Development,Bosnia and Herzegovina,"Classical Studies, Media Studies and Communication, Business and Management, Economics, Law, Political Sciences and International Relations, Science and Technology Studies, Sociology, Environmental Studies, Pedagogical & Educational Research, Psychology, Interdisciplinary research in the Social Sciences",12
490263,4,REDIS: Revista de Estudos do Discurso,Portugal,Linguistics,1
490595,4,Transfer. Reception Studies,Poland,"Gender Studies, Cultural Studies, Library and Information Science, Media Studies and Communication, Film and Theatre Studies, Literature, Interdisciplinary research in the Humanities",7
496757,4,Partitúra,Slovakia,"Art and Art History, Literature",2
498500,4,Вісник Київського інституту бізнесу та технологій,Ukraine,"History, History & Philosophy of Science, Business and Management, Economics, Science and Technology Studies, Philosophy, Psychology",7
496761,4,Ars Educandi,Poland,"Pedagogical & Educational Research, Interdisciplinary research in the Social Sciences",2
473404,4,Magyar Nyelvőr,Hungary,Linguistics,1
489017,4,Prace Naukowe Akademii im. Jana Dlugosza w Czestochowie. Filozofia,Poland,Philosophy,1
498549,4,Zaporizhzhia Historical Review,Ukraine,History,1
485835,4,Cuadernos de rusística española,Spain,"Linguistics, Literature",2
484118,4,Acta Terrae Septemcastrensis,Romania,"Anthropology, Archaeology",2
471203,4,Quaderns: Revista de traducció,Spain,Linguistics,1
490925,4,Central European Journal of Politics,Czechia,Political Sciences and International Relations,1
482212,4,Radovi Instituta za povijest umjetnosti,Croatia,Art and Art History,1
472826,4,Ibérica,Spain,Linguistics,1
498358,4,Journal of Social Sciences,Moldova,"Art and Art History, Library and Information Science, Business and Management, Economics, Law, Science and Technology Studies, Sociology, Social Statistics and Informatics, Human Geography and Urban Studies, Linguistics, Pedagogical & Educational Research, Psychology, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences",14
498315,4,Український нумізматичний щорічник,Ukraine,"Archaeology, History, History & Philosophy of Science",3
481692,4,Slovenské divadlo,Slovakia,"Film and Theatre Studies, Media Studies and Communication",2
481691,4,Slovenská reč,Slovakia,Linguistics,1
498239,4,Prima Educatione,Poland,Pedagogical & Educational Research,1
496635,4,Acta Universitatis Lodziensis. Folia Psychologica,Poland,"Pedagogical & Educational Research, Psychology",2
501767,4,Історико-політичні проблеми сучасного світу,,"History, Political Sciences and International Relations",2
488165,4,"Journal for Educators, Teachers and Trainers",Spain,"Interdisciplinary research in the Social Sciences, Pedagogical & Educational Research",2
494179,4,Нова філолоігія,Ukraine,"Linguistics, Literature",2
500277,4,Питання культурології,Ukraine,Cultural Studies,1
499340,4,"EU-topías. Revista de interculturalidad, comunicación y estudios europeos",Spain,"Cultural Studies, Media Studies and Communication, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences",4
487155,4,Linguagem e Direito,Portugal,"Law, Linguistics",2
503940,4,JOURNAL OF SOMALI STUDIES: Research on Somalia and the Greater Horn of African Countries,United Kingdom,"Anthropology, History, Political Sciences and International Relations, Environmental Studies",4
503615,4,Anuari del Conflicte Social,Spain,"Political Sciences and International Relations, Sociology",2
494156,4,"International Journal of Theology, Philosophy and Science",Romania,"History & Philosophy of Science, Philosophy, Religious Studies and Theology",3
488134,4,ER(R)GO. Teoria–Literatura–Kultura,Poland,"Anthropology, Cultural Studies, History, History & Philosophy of Science, Interdisciplinary research in the Humanities, Literature, Philosophy",7
503936,4,Journal of African films and Diaspora Studies (JAFDIS),United Kingdom,"Art and Art History, Media Studies and Communication, Film and Theatre Studies",3
483062,4,Scrinia Slavonica,Croatia,History,1
487856,4,Теоретико-методичні проблеми виховання дітей та учнівської молоді,Ukraine,Pedagogical & Educational Research,1
493318,4,Encuentro Journal,Spain,"Linguistics, Literature, Pedagogical & Educational Research",3
475401,4,452ºF. Revista de Teoría de la Literatura y Literatura Comparada,Spain,"Interdisciplinary research in the Humanities, Literature",2
500152,4,"Media, culture and public relations",,"Media Studies and Communication, Interdisciplinary research in the Social Sciences",2
448264,4,Zeitschrift für französische Sprache und Literatur,Germany,Linguistics,1
484685,4,Gdańskie Studia Prawnicze,Poland,Law,1
499542,4,Збірник наукових праць «СУЧАСНЕ МИСТЕЦТВО»,Ukraine,Art and Art History,1
482391,4,Academia: Boletín de la Real Academia de Bellas Artes de San Fernando,Spain,Art and Art History,1
482376,4,Peristil,Croatia,Art and Art History,1
499972,4,Isidorianum,,"Art and Art History, Philosophy, Religious Studies and Theology",3
494033,4,International Journal of Korean Humanities and Social Sciences,Poland,"Linguistics, Literature, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences",4
476547,4,Bulletin of Integrative Psychiatry,Romania,"Interdisciplinary research in the Humanities, Linguistics, Literature, Philosophy, Psychology, Sociology",6
502175,4,ProblemyPrawa Karnego,Poland,Law,1
504326,4,Quaestio facti: Revista internacional sobre razonamiento probatorio,Spain,Law,1
486918,4,Journal of International Network Center for Fundamental and Applied Research,Slovakia,"History, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences",3
487106,4,Acta Oeconomica Universitatis Selye,Slovakia,"Business and Management, Economics, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences, Law, Social Statistics and Informatics",6
474352,4,Človek a spoločnosť,Slovakia,"Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences",2
499162,4,Studia Maritima,Poland,"Archaeology, History, Interdisciplinary research in the Humanities",3
483151,4,Fordítástudomány,Hungary,Linguistics,1
495340,4,"ArDIn. Arte, Diseño e Ingeniería",Spain,"Art and Art History, Interdisciplinary research in the Humanities",2
505266,4,Old World: Journal of Ancient Africa and Eurasia,Netherlands,"Art and Art History, Anthropology, History, Cultural Studies, Linguistics, Literature, Interdisciplinary research in the Social Sciences",7
482418,4,Arti musices,Croatia,Musicology,1
493451,3,Stati inu obstati,Slovenia,"History, Religious Studies and Theology, Interdisciplinary research in the Humanities",3
496616,3,TSN. Transatlantic Studies Network Revista de Estudios Internacionales,Spain,"Political Sciences and International Relations, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences",3
493848,3,Paix et Securité Internationales,Spain,"Law, Political Sciences and International Relations",2
504135,3,[Inter]sections,Romania,"Gender Studies, Cultural Studies, Literature, Interdisciplinary research in the Humanities",4
504080,3,DIID - Disegno Industriale Industrial Design,Italy,"Art and Art History, Human Geography and Urban Studies, Interdisciplinary research in the Humanities",3
505129,3,Diferents. Revista de museus,Spain,"Art and Art History, History",2
493609,3,FILANDERAS. REVISTA INTERDISCIPLINAR DE ESTUDIOS FEMINISTAS,Spain,Gender Studies,1
484030,3,Revista de Estudios Norteamericanos,Spain,"Literature, Interdisciplinary research in the Humanities",2
494218,3,Социално-икономически анализи,Bulgaria,"Business and Management, Economics",2
504044,3,Przegląd Prawa Administracyjnego,Poland,Law,1
497192,3,Рідне слово в етнокультурному вимірі,Ukraine,"Linguistics, Literature",2
503137,3,Bioderecho.es,Spain,"Law, Philosophy, Interdisciplinary research in the Social Sciences",3
477373,3,Derechos y Libertades,Spain,"Law, Political Sciences and International Relations, Philosophy",3
491129,3,"De Moderne Tijd. De Lage Landen, 1780-1940",Netherlands,"Art and Art History, History, Political Sciences and International Relations, Literature, Interdisciplinary research in the Humanities",5
480046,3,Dialectologia,Spain,Linguistics,1
495085,3,Технологічні комплекси,Ukraine,Science and Technology Studies,1
491092,3,Hungarian Historical Review,Hungary,History,1
503599,3,Clivatge,Spain,"Political Sciences and International Relations, Sociology",2
478004,3,Journal for Artistic Research (JAR),Switzerland,"Art and Art History, Cultural Studies, Film and Theatre Studies, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences, Media Studies and Communication, Musicology, Pedagogical & Educational Research",8
503591,3,"Astrágalo, Cultura de la Arquitectura y de la Ciudad",Spain,"Art and Art History, History, Sociology, Interdisciplinary research in the Humanities",4
484509,3,Teorie vědy (Theory of Science),Czechia,"History, History & Philosophy of Science",2
491251,3,Logos Universality Mentality Education Novelty. Section:Economics & Administrative Sciences,Romania,"Business and Management, Economics, Interdisciplinary research in the Social Sciences",3
496518,3,TRANSFER Revista electrónica sobre Traducción e Interculturalidad,Spain,"Gender Studies, Cultural Studies, Linguistics, Literature, Pedagogical & Educational Research, Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences",7
485720,3,Miscelánea de Estudios Árabes y Hebraicos. Sección Hebreo,Spain,"Interdisciplinary research in the Humanities, Religious Studies and Theology",2
503475,3,Studia i Analizy Nauk o Polityce,Poland,Political Sciences and International Relations,1
485280,3,In medias res,Croatia,"Interdisciplinary research in the Humanities, Interdisciplinary research in the Social Sciences, Media Studies and Communication, Philosophy, Political Sciences and International Relations",5
480160,3,Serbian Political Thought,Serbia,"History, Media Studies and Communication, Demography, Economics, Law, Political Sciences and International Relations, Sociology, Environmental Studies, Philosophy, Psychology, Interdisciplinary research in the Social Sciences",11
503205,3,Folia Geographica/Ģeogrāfiski Raksti,Latvia,"Demography, Human Geography and Urban Studies, Interdisciplinary research in the Social Sciences",3
485823,3,Eslavística Complutense,Spain,"Linguistics, Literature",2
490677,3,SCIO. Revista de Filosofía,Spain,Philosophy,1
