OC_omid,issn,EP_id,Publications_in_venue,Open Access
6150746649,"['2311-9896', '2411-6181']",487816,16,True
62401234684,"['1233-2135', '2720-0833']",485601,16,Unknown
6303055773,"['2053-1796', '2053-1788']",485319,16,Unknown
6102646741,['2059-2949'],504668,16,True
61501567384,['2283-6837'],504988,16,Unknown
61101667158,"['2334-7465', '2217-415X']",496698,16,True
61701614660,['0355-1253'],470271,16,Unknown
6502179113,['2444-8478'],490638,16,True
63401227,"['2543-9561', '2451-4985']",493457,16,Unknown
650166643,"['1727-6993', '0038-8483']",447144,16,Unknown
6101679049,"['2082-8578', '2544-5219']",484873,16,Unknown
61301216584,"['2605-5147', '0210-1610']",481978,16,True
61901737304,"['2412-5210', '1849-8485']",493305,16,True
61801833855,['2537-7043'],490064,16,True
638034208,"['2449-7800', '2449-7797']",490041,16,Unknown
6201729415,['2559-9798'],502704,16,Unknown
6802313115,['2462-3733'],491327,16,True
61201344897,"['2281-8952', '1724-8698']",473383,16,True
670543162,"['2353-9844', '1898-1593']",484965,16,True
6120678245,"['0023-5415', '1504-3029']",342878,16,True
6601705198,"['2571-0605', '1211-7250']",482954,16,Unknown
6202209904,['2616-387X'],494169,16,True
621042712,['1805-6830'],485344,16,Unknown
62401748276,"['2617-9296', '2663-0818']",497964,16,True
61702156014,['2300-6102'],484126,16,Unknown
62201651255,"['1131-6985', '1988-2610']",472463,16,Unknown
6901412926,"['0034-8678', '2559-639X']",491281,16,True
6502223210,"['1130-3611', '2660-4574']",482874,15,True
62401232084,"['2649-860X', '0399-1989']",471018,15,True
62601985699,"['2543-537X', '2543-4934']",490184,15,True
6101743542,"['1733-5760', '2084-3925']",486195,15,Unknown
61402019902,['1783-2454'],476412,15,Unknown
6903158815,['0774-532X'],482484,15,Unknown
61102144134,"['0137-9712', '2545-045X']",450995,15,Unknown
6502375415,"['2340-9134', '2340-8510']",501982,15,True
63039389,['2280-8841'],493762,15,True
62201014169,"['2666-9730', '0960-2720']",482681,15,Unknown
6402636521,"['0231-844X', '2533-5685']",482057,15,Unknown
6201825427,"['1845-6707', '1847-5299']",486847,15,True
6502223075,['2659-9031'],497629,15,True
61702084119,['2184-7509'],504686,15,True
61901843497,"['1800-8542', '2337-0955']",499327,15,Unknown
62601817309,"['1312-7462', '2367-9409']",493730,15,Unknown
62401478317,"['2065-9431', '1221-8111']",499317,15,True
6701094999,['2299-8365'],484823,15,Unknown
61201908401,['2255-1514'],487141,15,Unknown
6501712462,"['2386-4885', '2013-584X']",493011,15,True
61401081253,"['0351-4706', '1848-2309']",472698,15,True
62302164134,['2165-8722'],496780,15,Unknown
62603487283,['2696-628X'],504367,15,Unknown
61902086605,"['0870-8967', '2183-9174']",482565,15,True
62401962449,['2386-3374'],488006,15,True
640677144,"['0497-2597', '2683-4057']",497118,15,Unknown
6901787239,['2666-5050'],503174,15,True
6102818707,['2519-2590'],490674,15,Unknown
62402851887,['0302-7384'],488960,15,Unknown
61301053667,"['1220-5389', '2668-1455']",499073,15,True
6801060223,"['2457-8673', '1454-7678']",483196,15,True
62301066617,"['2468-0966', '2468-0958']",495217,15,Unknown
62101486163,['1640-8888'],484856,15,Unknown
61101576863,"['1230-6894', '2657-5868']",484418,14,Unknown
62601955256,"['2507-0339', '2294-9321']",485402,14,Unknown
6702538994,"['2253-8275', '0213-1269']",498588,14,Unknown
61901267066,"['2083-2923', '2544-9427']",485668,14,Unknown
63901427,"['2544-6630', '2544-0853']",499204,14,Unknown
6401714273,"['2570-7558', '2336-3274']",487207,14,True
61902158142,"['1886-4945', '2340-4256']",484809,14,True
61901848920,"['2617-5649', '2617-5630']",489933,14,True
642013300,"['2451-0335', '0084-4446']",481834,14,True
6101096176,"['2542-7466', '2542-7458']",496963,14,Unknown
61902411559,['2303-5528'],488372,14,Unknown
62601649546,['2254-7444'],489845,14,True
6202573189,['2300-0783'],487372,14,True
62202075217,['2451-1188'],496640,14,Unknown
62401234681,"['2720-0825', '2082-7695']",486037,14,Unknown
6901277859,"['2451-2125', '2450-5455']",490742,14,True
62302650560,['2335-7959'],486578,14,Unknown
6220598783,"['2366-2891', '0021-4019']",442243,14,Unknown
61401778085,"['2055-3501', '2055-351X']",486462,14,Unknown
6803051804,"['2066-6276', '2601-5676']",500437,14,True
61401938149,['2386-9968'],502401,14,True
62601789907,['2080-0851'],489668,14,Unknown
6502297316,"['2653-9373', '2459-3842']",490978,14,True
6901912283,['2601-7776'],493232,14,Unknown
6602405662,['1578-5386'],488184,14,Unknown
62203121854,['1404-1634'],443142,14,Unknown
6801412956,"['1212-1509', '2336-4491']",480015,14,Unknown
6801830896,"['2069-7694', '1584-5273']",490431,14,True
62402143324,['2617-5940'],498544,14,Unknown
6201729569,"['1821-2573', '2560-3949']",488327,14,True
6402443171,['1509-4146'],489534,14,Unknown
61801157278,['1788-6171'],503161,14,Unknown
61601481983,['2387-0893'],493357,14,True
6901919945,"['1885-589X', '2695-575X']",488046,14,True
62402127379,['2605-1931'],498849,14,True
6402630294,"['2406-3266', '0350-2430']",498180,14,Unknown
6602220714,['1234-4087'],497079,14,Unknown
6801790416,"['1994-4845', '2415-7147']",498179,14,Unknown
62501902555,"['2634-3630', '2634-3649']",503938,14,Unknown
6701353592,"['2589-742X', '2589-7411']",497377,14,Unknown
650460549,"['2385-3247', '1132-7200']",482889,14,Unknown
62301605204,['1896-222X'],502394,14,True
6502604044,['2360-3445'],488274,14,True
61101520732,['2532-6457'],498742,13,True
6202140464,"['2617-796X', '2618-0049']",500279,13,True
61902698697,"['1847-117X', '0586-0296']",470602,13,True
6901642707,['2683-1007'],503890,13,Unknown
61201159762,['2659-3351'],498614,13,True
6401624973,"['2544-9478', '2543-7097']",493617,13,Unknown
61601514913,['0206-3735'],481970,13,Unknown
62601522730,"['2547-7218', '1022-4610']",477425,13,True
62101866549,"['0039-3185', '2366-228X']",447226,13,Unknown
6401714253,['2570-7434'],493558,13,True
6801769324,"['2300-3057', '2081-1861']",484756,13,Unknown
61801615579,"['2617-1813', '2617-1821']",494228,13,Unknown
62601649569,['2254-8351'],489828,13,Unknown
6301490621,"['1139-6628', '1988-8503']",489930,13,Unknown
61201865643,['0324-8585'],486124,13,Unknown
6302310732,"['2336-3231', '1213-4449']",482958,13,True
6901593964,['0024-1482'],449303,13,Unknown
61701779570,"['2247-9163', '2069-9271']",485102,13,True
61801860409,"['2698-4873', '0771-3703']",482468,13,Unknown
61102194166,['1989-600X'],504731,13,True
6901431451,"['2353-4834', '1427-9681']",496772,13,True
61801833812,['2537-4850'],490439,13,True
6502223142,"['2174-8063', '2659-9295']",497236,13,True
61301126363,['2062-2597'],486592,13,True
62301910510,['2255-1905'],500162,13,True
62101650498,"['2313-2094', '2413-2039']",488528,13,True
650780229,['2224-1213'],499094,13,Unknown
6401845218,['1866-5381'],438007,13,Unknown
61701903128,"['2081-8718', '2353-2831']",485952,13,Unknown
6601154001,['2074-8922'],502114,13,Unknown
62501953805,"['2336-4440', '1803-7410']",485045,13,True
61701903226,['2081-9463'],485258,13,True
6502504568,"['1897-0389', '2391-5137']",499067,13,Unknown
62302236674,['2445-3269'],490645,13,Unknown
62201875082,['2421-4574'],502991,13,True
61501642640,"['2660-7212', '2660-4167']",503826,13,Unknown
6403272202,"['0256-5250', '2569-5304']",448242,13,Unknown
62601610009,['0860-6668'],501807,13,Unknown
6202140311,"['2616-7468', '2617-9504']",500276,13,True
61802867657,['2084-4514'],484697,13,Unknown
6802145474,"['2785-4426', '2785-4558']",504167,13,True
6101130760,"['0211-5913', '2530-8335']",451558,13,Unknown
62601985862,"['2543-6155', '2451-2583']",490297,13,True
6701814980,"['2366-2395', '0044-1449']",448256,13,Unknown
61302007416,['2659-6482'],503127,12,True
62102079156,"['2451-0203', '2451-0475']",496974,12,Unknown
62101848695,"['0921-142X', '2212-7402']",484408,12,Unknown
62035999,"['0860-0562', '2544-4433']",482528,12,Unknown
6202223119,"['2084-5227', '1429-7507']",502006,12,Unknown
62201969540,"['2387-0915', '2603-9966']",490759,12,Unknown
62601930970,"['2449-7320', '2545-3483']",486705,12,True
62401855778,['1458-3410'],470400,12,Unknown
6101679037,['2082-8411'],485862,12,Unknown
62101503058,"['2789-1569', '2789-1577']",503142,12,True
6902407090,['2424-3299'],503530,12,True
61201207682,['2285-939X'],496892,12,True
6301666662,"['2719-6534', '0071-1861']",481767,12,True
61201279643,"['1731-0555', '2353-2998']",498382,12,True
650460634,['2385-7005'],493163,12,True
61302206555,"['2031-3098', '2507-0312']",485689,12,Unknown
6501627777,['2543-8980'],496354,12,True
61501494548,['1453-9306'],483192,12,Unknown
61102771217,['0081-6884'],481818,12,True
6202465036,['2515-0251'],491721,12,Unknown
62301985940,['1791-5155'],480029,12,Unknown
6602153630,['2299-1999'],486865,12,Unknown
61101667220,"['2334-833X', '2334-7597']",488026,12,Unknown
6601775635,['2300-1968'],468721,12,Unknown
62401233377,"['2344-2255', '2344-2247']",493766,12,Unknown
61101899766,"['1644-6739', '2449-9765']",498021,12,Unknown
61501815794,['2172-2862'],483916,12,True
6101645046,"['2171-0147', '2254-9633']",485906,12,Unknown
62101475940,"['0076-0382', '2450-5544']",497637,12,True
6301096257,['2530-609X'],482923,12,True
61101884967,"['2530-8548', '0212-4130']",471620,12,Unknown
6501682008,"['1331-6745', '1849-0379']",468748,12,True
62401234678,"['2720-0590', '0137-3218']",500596,12,True
6901967940,['2535-5279'],494103,12,True
6501654221,"['1130-5509', '2340-2415']",471206,12,True
62301757624,"['2663-0621', '2617-2607']",500579,12,True
61101417998,['2353-6098'],485928,12,Unknown
61102395406,"['1392-0219', '2424-547X']",501840,12,True
6402268851,"['2066-7701', '2066-771X']",497080,12,True
6301666624,"['2719-485X', '2543-6104']",497018,12,Unknown
62601684864,['2082-4351'],486876,12,Unknown
602344,['0172-6404'],471777,12,Unknown
61301960232,"['2617-880X', '2617-7951']",500278,11,True
631025332,['2398-5992'],504678,11,True
61501663910,"['2227-2747', '2227-281X']",502395,11,Unknown
62302236627,['2445-2378'],488798,11,True
62401847863,['1804-6983'],498789,11,True
61601481993,"['0213-2486', '2387-1377']",482025,11,Unknown
62501254229,"['2535-2660', '0332-608X']",342952,11,True
62501905880,['2450-5005'],488273,11,Unknown
6203088948,['2309-3935'],494222,11,Unknown
61501977187,['1820-1768'],476645,11,Unknown
61501119405,"['0210-7694', '2253-7686']",441039,11,Unknown
6602215402,"['2660-647X', '0210-0061']",481975,11,True
61101704107,"['1896-2327', '2353-7787']",498980,11,True
61102144150,['0138-0567'],470799,11,Unknown
6202140408,"['2617-9725', '2617-9717']",502225,11,True
62401848175,['1805-0603'],487520,11,True
680788467,"['1335-5570', '1338-1350']",488456,11,Unknown
61101226796,['1698-739X'],499138,11,True
61902162093,['2241-7303'],493710,11,Unknown
62201924991,"['1211-7676', '2336-4459']",490500,11,True
62301977393,['2444-2607'],497198,11,True
62501394271,"['1575-166X', '2173-6847']",483270,11,Unknown
6602156096,['2341-3042'],485284,11,True
61801465604,['1121-8932'],437413,11,Unknown
615052121,"['2340-4795', '1132-8231']",484027,11,True
62301702693,"['1896-3226', '2719-3101']",502817,11,Unknown
6102434478,"['2228-4745', '1736-6852']",486053,11,True
62102241289,"['2515-3870', '2515-3889']",499466,11,Unknown
61901795606,"['2391-6826', '0239-4472']",497924,11,Unknown
61501866662,"['1848-1590', '1848-7459']",485430,11,True
6250586541,"['2663-886X', '2524-0943']",499440,11,Unknown
61501961059,"['0023-5881', '2719-6496']",481604,11,True
6802622975,['1889-433X'],497029,11,True
62501549181,"['2039-1730', '2611-8653']",503017,11,True
6401846442,['1733-2486'],485278,11,Unknown
61702155961,"['2081-1853', '2300-5831']",485173,11,True
62601497487,['1802-8853'],486680,11,True
6602371606,"['2391-7881', '2084-8595']",486887,11,Unknown
6101645215,"['2232-9935', '2232-996X']",491618,11,True
62201969446,['2603-851X'],503537,11,True
620911052,"['2280-6180', '2280-6172']",480179,11,True
62401927800,['2530-934X'],495329,11,True
6402313574,['2014-8992'],484854,11,True
6501681980,"['1330-2655', '1849-014X']",483056,11,True
62301701099,['1649-7341'],473307,11,Unknown
61401545278,['2530-2337'],492883,11,Unknown
630752376,"['2747-447X', '0044-2356']",448306,11,Unknown
62502199335,['2247-4633'],484089,11,True
6502375379,['2340-9029'],490313,11,Unknown
61601225860,['1699-2938'],494301,11,True
6802328391,"['2299-6184', '0013-3205']",476016,11,True
6170435818,['2754-2572'],504014,11,True
62101688804,['1370-575X'],489548,11,Unknown
61901633222,"['1409-939X', '1857-968X']",502441,11,Unknown
62102079151,"['2719-4388', '2451-0432']",501806,10,True
61902086650,['2184-0008'],491702,10,Unknown
61401378164,['1330-0946'],486965,10,Unknown
61601872530,"['1331-7202', '1848-9001']",468745,10,Unknown
6201613445,['2603-5820'],493496,10,True
61101984514,"['2308-0019', '1815-3070']",490404,10,True
6802367932,"['2299-8837', '2299-5749']",480215,10,Unknown
6240284324,"['2523-4145', '2523-4153']",498530,10,True
6103881542,"['1820-4589', '2812-9466']",503846,10,Unknown
62502199391,['2247-7195'],490997,10,True
616041187,"['2199-5915', '0015-573X']",490343,10,Unknown
6402171891,"['0570-7218', '2341-1120']",471074,10,True
62401064184,['0130-2655'],498354,10,Unknown
622094387,"['1857-8055', '1857-7172']",478519,10,True
61601682008,"['1139-1146', '1989-4554']",471159,10,True
62601574219,['0137-1169'],494786,10,Unknown
6302450898,"['1641-7666', '1898-8709']",485046,10,Unknown
6802313140,"['2462-5884', '2462-5892']",504891,10,True
6302270566,['2215-3462'],498576,10,True
62301131826,"['2658-2848', '2081-2264']",499032,10,True
61401569610,['2014-7996'],488303,10,True
61501265918,"['2254-7673', '2254-2930']",485630,10,Unknown
6202275903,['2239-4028'],483832,10,True
62401927767,"['2530-8343', '1131-6810']",482879,10,Unknown
62102082706,['2184-1284'],502117,10,True
650460622,"['2385-7269', '2385-5355']",490891,10,True
6502223128,"['2254-9668', '2659-9228']",497031,10,True
61301126297,['2062-1655'],502964,10,True
6702978101,['1220-5249'],484046,10,Unknown
61202810149,['0557-2665'],483997,10,Unknown
643034948,"['2449-9056', '2084-5456']",485967,10,Unknown
639035722,['2449-8297'],490538,10,True
62301977431,"['1698-7446', '2444-3107']",486454,10,Unknown
6101422258,"['2174-1611', '1578-3820']",498368,10,True
61601571369,['2284-1784'],504987,10,True
61401937937,['2386-8066'],488163,10,True
61301859176,['1644-9126'],486456,10,Unknown
61802136941,"['0872-5632', '2182-7974']",486495,10,True
6701411132,"['2709-5576', '2307-5279']",502256,10,Unknown
61402422497,"['2353-3021', '0552-4245']",500340,10,True
6402335625,['2083-1765'],502340,10,True
61901436697,"['1339-8970', '2585-7479']",491391,10,Unknown
62201771025,"['0862-6901', '2533-7637']",482537,10,True
61701074214,"['2391-6567', '1895-0620']",486652,10,Unknown
61101943239,['2464-2525'],488346,10,True
62201473464,['2450-5854'],499427,10,True
61201159750,['2659-3149'],502017,10,Unknown
67046037,['1988-8430'],486554,10,True
62501950435,"['0239-4251', '2083-361X']",483972,10,Unknown
617049947,['1331-9914'],477360,10,True
62102082717,"['2182-4452', '2184-2043']",488906,10,True
66044549,['2341-0515'],488561,10,True
6401681183,"['1848-9079', '0590-9597']",475117,10,Unknown
6501237635,['1697-5928'],486150,10,True
6103573949,['0435-5865'],483995,10,Unknown
62601710681,"['2392-0971', '2543-9537']",491126,10,Unknown
63401412,"['0079-3140', '2544-0500']",504069,10,Unknown
6402171921,"['1886-1121', '2341-1163']",496744,10,Unknown
62601873632,"['1426-9724', '2719-6798']",502755,10,Unknown
61101306527,"['2068-9667', '1841-2416']",503529,10,True
61201768361,['2734-4754'],501936,10,True
6701606602,['1642-9893'],484963,9,True
6402148067,['2605-0447'],498510,9,True
6101679031,['2082-8322'],502079,9,Unknown
623061287,['2757-0983'],500472,9,Unknown
6701606644,['1643-1243'],484973,9,Unknown
62501751407,"['0208-5313', '2392-1242']",495241,9,Unknown
6602371645,"['2083-7755', '2391-792X']",485641,9,True
62101628134,"['0137-5210', '2544-526X']",499146,9,Unknown
62101974720,['2603-6681'],504025,9,True
68042539,"['2313-1675', '2312-1947']",488401,9,Unknown
61501868008,['1646-477X'],488170,9,True
62501694349,['1758-972X'],489167,9,True
6602153665,['2299-2464'],486989,9,Unknown
62402127424,['2605-2822'],500701,9,True
6101516501,"['2393-3682', '1224-5704']",482988,9,Unknown
6101739531,['0137-298X'],481869,9,True
6202803028,"['0867-2008', '2391-7512']",486878,9,Unknown
61401569584,['2014-7708'],499293,9,True
61202410829,['1330-0598'],472115,9,True
62301983397,['2392-3113'],486595,9,True
670543185,['2353-9879'],499307,9,Unknown
62601924181,['1857-9760'],486650,9,True
62301910503,['2255-1824'],490020,9,True
6403190845,['1895-8001'],485396,9,Unknown
61301996813,"['2516-3132', '2516-3124']",503937,9,Unknown
62501902549,"['2634-3614', '2634-3622']",503939,9,Unknown
62201473516,"['2543-9359', '2450-6354']",498714,9,Unknown
61801944278,"['2664-6005', '2663-970X']",504077,9,True
6102237484,"['2719-3780', '1428-149X']",475791,9,True
6702586858,"['2536-572X', '2536-5738']",493390,9,True
6101679022,['2082-7539'],485234,9,True
62501914725,['1224-7448'],484050,9,True
61101521032,['2545-1936'],485398,9,True
6501681994,"['0351-3947', '1849-0182']",482220,9,Unknown
6401416858,"['1820-8495', '1820-8509']",504664,9,Unknown
62101790804,"['1696-2508', '2173-1071']",489696,9,Unknown
